trip_id,driver_id,rider_id,city,pickup_zone,drop_zone,request_time,pickup_time,drop_time,distance_km,fare,status,cancellation_reason
T2226,D308,R2105,Mumbai,Andheri,Bandra,2023-10-21 04:05:00,2023-10-21 04:12:00,2023-10-21 04:50:00,11.6,265,Completed,
T2227,D278,R1202,Bangalore,HSR Layout,Indiranagar,2023-10-03 04:46:00,2023-10-03 04:57:00,2023-10-03 05:18:00,6.2,169,Completed,
T2228,D125,R1759,Delhi,Connaught Place,Rohini,2023-10-27 03:08:00,2023-10-27 03:16:00,2023-10-27 04:25:00,21.1,516,Completed,
T2229,D275,R2197,Delhi,Vasant Kunj,Connaught Place,2023-10-10 10:32:00,2023-10-10 10:43:00,2023-10-10 11:20:00,12.6,341,Completed,
T2230,D342,R4551,Delhi,Vasant Kunj,Dwarka,2023-10-24 21:45:00,2023-10-24 21:54:00,2023-10-24 23:20:00,24.2,471,Completed,
T2231,D133,R2818,Delhi,Vasant Kunj,Connaught Place,2023-10-05 21:24:00,2023-10-05 21:38:00,2023-10-05 22:45:00,21.2,577,Completed,
T2232,D224,R4254,Bangalore,Jayanagar,Whitefield,2023-10-19 08:28:00,2023-10-19 08:34:00,2023-10-19 09:35:00,18.9,439,Completed,
T2233,D265,R2387,Bangalore,Indiranagar,Whitefield,2023-10-03 08:00:00,2023-10-03 08:10:00,2023-10-03 08:18:00,3.4,105,Completed,
T2234,D317,R4224,Bangalore,Whitefield,Jayanagar,2023-10-05 10:19:00,2023-10-05 10:23:00,2023-10-05 10:55:00,9.9,207,Completed,
T2235,D244,R4473,Mumbai,Powai,Bandra,2023-10-01 19:18:00,,,0.0,0.0,Cancelled,Rider Cancelled
T2236,D309,R1722,Mumbai,Colaba,Powai,2023-10-05 08:33:00,,,0.0,0.0,Cancelled,Payment Issue
T2237,D117,R1797,Delhi,Saket,Connaught Place,2023-10-05 15:20:00,,,0.0,0.0,Cancelled,Rider Cancelled
T2238,D343,R1871,Bangalore,Whitefield,Koramangala,2023-10-06 06:11:00,2023-10-06 06:20:00,2023-10-06 07:24:00,20.1,520,Completed,
T2239,D295,R3471,Bangalore,HSR Layout,Jayanagar,2023-10-28 00:09:00,2023-10-28 00:19:00,2023-10-28 01:38:00,23.5,492,Completed,
T2240,D119,R4680,Delhi,Saket,Connaught Place,2023-10-23 23:15:00,2023-10-23 23:20:00,2023-10-24 00:24:00,23.4,563,Completed,
T2241,D228,R4779,Delhi,Dwarka,Connaught Place,2023-10-26 16:07:00,2023-10-26 16:21:00,2023-10-26 17:42:00,24.8,550,Completed,
T2242,D182,R1501,Bangalore,Indiranagar,Whitefield,2023-10-27 21:23:00,2023-10-27 21:28:00,2023-10-27 22:15:00,13.6,384,Completed,
T2243,D147,R2764,Delhi,Dwarka,Rohini,2023-10-01 16:57:00,2023-10-01 17:12:00,2023-10-01 17:21:00,3.1,111,Completed,
T2244,D176,R2534,Bangalore,Koramangala,Indiranagar,2023-10-05 10:35:00,2023-10-05 10:47:00,2023-10-05 12:00:00,23.4,598,Completed,
T2245,D311,R1250,Mumbai,Bandra,Colaba,2023-10-20 00:12:00,2023-10-20 00:20:00,2023-10-20 01:10:00,14.8,369,Completed,
T2246,D116,R2076,Mumbai,Andheri,Bandra,2023-10-21 16:42:00,,,0.0,0.0,Cancelled,Other
T2247,D106,R1019,Mumbai,Colaba,Bandra,2023-10-15 08:25:00,2023-10-15 08:36:00,2023-10-15 09:28:00,13.4,353,Completed,
T2248,D262,R1077,Bangalore,Whitefield,Jayanagar,2023-10-05 22:05:00,2023-10-05 22:08:00,2023-10-05 22:33:00,6.8,191,Completed,
T2249,D113,R3786,Delhi,Rohini,Dwarka,2023-10-27 18:55:00,2023-10-27 19:10:00,2023-10-27 20:04:00,20.4,555,Completed,
T2250,D149,R4936,Bangalore,Koramangala,HSR Layout,2023-10-30 16:13:00,,2023-10-30 17:13:00,19.0,438,Completed,
T2251,D149,R1172,Bangalore,Jayanagar,Whitefield,2023-10-23 02:21:00,,,0.0,0.0,Cancelled,Rider Cancelled
T2252,D248,R2777,Mumbai,Andheri,Juhu,2023-10-16 05:00:00,2023-10-16 05:14:00,2023-10-16 06:31:00,23.8,631,Completed,
T2253,D152,R4577,Bangalore,Whitefield,Koramangala,2023-10-25 03:48:00,2023-10-25 03:54:00,2023-10-25 04:54:00,19.2,383,Completed,
T2254,D330,R4256,Delhi,Saket,Rohini,2023-10-15 03:00:00,2023-10-15 03:04:00,2023-10-15 04:00:00,15.0,390,Completed,
T2255,D119,R2343,Delhi,Saket,Vasant Kunj,2023-10-10 19:54:00,,,0.0,0.0,Cancelled,Other
T2256,D298,R4802,Delhi,Connaught Place,Saket,2023-10-12 00:14:00,2023-10-12 00:19:00,2023-10-12 00:44:00,8.0,200,Completed,
T2257,D317,R4428,Bangalore,Indiranagar,Jayanagar,2023-10-28 23:57:00,2023-10-29 00:09:00,2023-10-29 01:09:00,21.7,590,Completed,
T2258,D124,R2730,Bangalore,HSR Layout,Whitefield,2023-10-12 08:40:00,,,0.0,0.0,Cancelled,Rider Cancelled
T2259,D165,R3115,Delhi,Connaught Place,Rohini,2023-10-28 03:51:00,2023-10-28 04:05:00,2023-10-28 04:29:00,6.5,175,Completed,
T2260,D246,R2142,Delhi,Rohini,Connaught Place,2023-10-05 01:39:00,2023-10-05 01:47:00,2023-10-05 02:29:00,13.3,258,Completed,
T2261,D126,R4106,Delhi,Connaught Place,Dwarka,2023-10-09 09:43:00,2023-10-09 09:52:00,2023-10-09 10:05:00,3.3,106,Completed,
T2262,D260,R1949,Bangalore,HSR Layout,Jayanagar,2023-10-21 19:46:00,2023-10-21 19:57:00,2023-10-21 20:40:00,13.1,304,Completed,
T2263,D216,R1198,Mumbai,Juhu,Bandra,2023-10-24 09:23:00,2023-10-24 09:36:00,2023-10-24 10:07:00,11.2,324,Completed,
T2264,D170,R2060,Bangalore,Whitefield,Jayanagar,2023-10-20 07:46:00,2023-10-20 07:57:00,2023-10-20 08:13:00,5.7,163,Completed,
T2265,D107,R4510,Bangalore,Indiranagar,Jayanagar,2023-10-30 19:31:00,2023-10-30 19:44:00,2023-10-30 20:03:00,7.6,212,Completed,
T2266,D279,R2804,Mumbai,Andheri,Colaba,2023-10-12 06:30:00,2023-10-12 06:43:00,2023-10-12 07:13:00,8.7,227,Completed,
T2267,D285,R2649,Delhi,Connaught Place,Vasant Kunj,2023-10-26 02:10:00,2023-10-26 02:23:00,2023-10-26 03:11:00,16.0,325,Completed,
T2268,D152,R2205,Bangalore,Whitefield,Jayanagar,2023-10-12 14:01:00,2023-10-12 14:14:00,2023-10-12 14:41:00,10.3,245,Completed,
T2269,D202,R2428,Delhi,Saket,Vasant Kunj,2023-10-16 18:29:00,2023-10-16 18:38:00,2023-10-16 18:54:00,5.1,133,Completed,
T2270,D296,R4227,Mumbai,Juhu,Bandra,2023-10-18 08:10:00,2023-10-18 08:22:00,2023-10-18 09:14:00,16.6,428,Completed,
T2271,D235,R1926,Bangalore,Jayanagar,Koramangala,2023-10-15 20:42:00,,,0.0,0.0,Cancelled,Other
T2272,D239,R3375,Bangalore,HSR Layout,Indiranagar,2023-10-07 14:18:00,,,0.0,0.0,Cancelled,Other
T2273,D285,R1648,Delhi,Saket,Connaught Place,2023-10-06 13:34:00,2023-10-06 13:40:00,2023-10-06 13:53:00,3.4,116,Completed,
T2274,D156,R3699,Delhi,Vasant Kunj,Saket,2023-10-08 23:25:00,2023-10-08 23:28:00,2023-10-09 00:13:00,13.9,363,Completed,
T2275,D326,R4070,Delhi,Saket,Vasant Kunj,2023-10-02 19:53:00,2023-10-02 20:01:00,2023-10-02 20:20:00,6.1,192,Completed,
T2276,D116,R2683,Mumbai,Colaba,Powai,2023-10-01 02:48:00,,,0.0,0.0,Cancelled,Driver Not Found
T2277,D295,R4140,Bangalore,HSR Layout,Whitefield,2023-10-10 10:27:00,2023-10-10 10:40:00,2023-10-10 11:31:00,13.1,377,Completed,
T2278,D215,R3015,Mumbai,Colaba,Andheri,2023-10-26 06:47:00,2023-10-26 06:56:00,2023-10-26 07:31:00,12.3,344,Completed,
T2279,D209,R3304,Bangalore,Koramangala,Jayanagar,2023-10-15 10:49:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2280,D249,R3399,Delhi,Rohini,Saket,2023-10-24 14:06:00,2023-10-24 14:18:00,2023-10-24 14:54:00,11.7,328,Completed,
T2281,D129,R2140,Bangalore,Whitefield,Koramangala,2023-10-22 06:57:00,2023-10-22 07:02:00,2023-10-22 07:08:00,2.1,92,Completed,
T2282,D300,R3674,Delhi,Saket,Dwarka,2023-10-05 12:20:00,2023-10-05 12:27:00,2023-10-05 13:22:00,20.2,473,Completed,
T2283,D315,R3852,Mumbai,Powai,Colaba,2023-10-09 19:02:00,2023-10-09 19:05:00,2023-10-09 20:06:00,17.9,431,Completed,
T2284,D176,R1281,Bangalore,Jayanagar,Whitefield,2023-10-19 23:04:00,2023-10-19 23:11:00,2023-10-20 00:10:00,16.0,299,Completed,
T2285,D326,R3300,Delhi,Rohini,Connaught Place,2023-10-12 00:12:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2286,D226,R4849,Bangalore,Whitefield,HSR Layout,2023-10-01 23:04:00,2023-10-01 23:17:00,2023-10-01 23:31:00,5.5,179,Completed,
T2287,D117,R4486,Delhi,Rohini,Connaught Place,2023-10-07 11:00:00,2023-10-07 11:04:00,2023-10-07 12:12:00,18.1,396,Completed,
T2288,D210,R2125,Mumbai,Powai,Bandra,2023-10-20 00:45:00,2023-10-20 00:59:00,2023-10-20 01:29:00,10.6,311,Completed,
T2289,D210,R3141,Mumbai,Andheri,Juhu,2023-10-16 00:11:00,2023-10-16 00:22:00,2023-10-16 01:00:00,13.6,378,Completed,
T2290,D347,R1600,Bangalore,Indiranagar,Jayanagar,2023-10-28 15:35:00,2023-10-28 15:42:00,2023-10-28 16:07:00,9.9,217,Completed,
T2291,D157,R2912,Mumbai,Juhu,Powai,2023-10-17 13:42:00,2023-10-17 13:53:00,2023-10-17 14:31:00,11.2,285,Completed,
T2292,D222,R3806,Bangalore,Jayanagar,Whitefield,2023-10-18 20:20:00,2023-10-18 20:24:00,2023-10-18 20:32:00,2.6,99,Completed,
T2293,D349,R4523,Delhi,Dwarka,Rohini,2023-10-29 20:24:00,2023-10-29 20:38:00,2023-10-29 21:44:00,22.3,547,Completed,
T2294,D164,R3055,Bangalore,Jayanagar,Indiranagar,2023-10-03 14:02:00,2023-10-03 14:08:00,2023-10-03 15:16:00,24.9,523,Completed,
T2295,D220,R2448,Mumbai,Juhu,Powai,2023-10-21 14:29:00,2023-10-21 14:34:00,2023-10-21 15:16:00,14.1,398,Completed,
T2296,D265,R2660,Bangalore,HSR Layout,Whitefield,2023-10-10 18:16:00,2023-10-10 18:21:00,2023-10-10 18:52:00,8.3,206,Completed,
T2297,D322,R4155,Bangalore,Jayanagar,Indiranagar,2023-10-21 10:42:00,2023-10-21 10:44:00,2023-10-21 11:03:00,5.2,152,Completed,
T2298,D324,R1433,Mumbai,Powai,Bandra,2023-10-15 07:02:00,2023-10-15 07:08:00,2023-10-15 08:03:00,14.3,265,Completed,
T2299,D253,R2292,Delhi,Connaught Place,Vasant Kunj,2023-10-06 18:35:00,2023-10-06 18:47:00,2023-10-06 19:22:00,12.1,316,Completed,
T2300,D221,R1574,Bangalore,Jayanagar,Indiranagar,2023-10-03 15:03:00,2023-10-03 15:17:00,2023-10-03 16:32:00,21.4,410,Completed,
T2301,D154,R3106,Mumbai,Juhu,Colaba,2023-10-16 10:43:00,2023-10-16 10:56:00,2023-10-16 11:12:00,5.4,156,Completed,
T2302,D332,R1354,Delhi,Vasant Kunj,Rohini,2023-10-11 17:17:00,2023-10-11 17:19:00,2023-10-11 18:27:00,21.9,420,Completed,
T2303,D138,R3163,Mumbai,Andheri,Juhu,2023-10-09 07:32:00,2023-10-09 07:47:00,2023-10-09 08:18:00,8.0,185,Completed,
T2304,D285,R1032,Delhi,Dwarka,Connaught Place,2023-10-06 17:37:00,2023-10-06 17:51:00,2023-10-06 19:08:00,24.7,507,Completed,
T2305,D324,R1291,Mumbai,Bandra,Juhu,2023-10-12 14:15:00,2023-10-12 14:22:00,2023-10-12 15:25:00,18.8,448,Completed,
T2306,D319,R4628,Bangalore,HSR Layout,Koramangala,2023-10-19 18:10:00,2023-10-19 18:25:00,2023-10-19 19:40:00,19.0,336,Completed,
T2307,D292,R4382,Bangalore,Jayanagar,Whitefield,2023-10-28 15:44:00,2023-10-28 15:57:00,2023-10-28 17:21:00,21.7,586,Completed,
T2308,D254,R2072,Bangalore,Whitefield,Koramangala,2023-10-10 18:55:00,2023-10-10 18:58:00,2023-10-10 19:41:00,15.5,411,Completed,
T2309,D209,R1521,Bangalore,HSR Layout,Indiranagar,2023-10-24 07:18:00,2023-10-24 07:31:00,2023-10-24 08:32:00,19.1,466,Completed,
T2310,D109,R3982,Bangalore,Indiranagar,Koramangala,2023-10-06 06:50:00,,,0.0,0.0,Cancelled,Rider Cancelled
T2311,D189,R1237,Mumbai,Powai,Andheri,2023-10-12 20:47:00,2023-10-12 21:02:00,2023-10-12 21:58:00,19.1,502,Completed,
T2312,D260,R3878,Bangalore,Jayanagar,Whitefield,2023-10-27 13:07:00,,,0.0,0.0,Cancelled,Driver Not Found
T2313,D179,R4701,Delhi,Saket,Dwarka,2023-10-10 15:59:00,2023-10-10 16:02:00,2023-10-10 16:29:00,8.4,243,Completed,
T2314,D270,R4053,Delhi,Vasant Kunj,Connaught Place,2023-10-27 05:23:00,2023-10-27 05:31:00,2023-10-27 05:45:00,3.7,123,Completed,
T2315,D198,R2731,Delhi,Rohini,Dwarka,2023-10-26 04:35:00,2023-10-26 04:40:00,2023-10-26 04:52:00,3.6,115,Completed,
T2316,D227,R2341,Mumbai,Colaba,Andheri,2023-10-25 20:14:00,2023-10-25 20:20:00,2023-10-25 20:38:00,6.1,180,Completed,
T2317,D303,R2728,Mumbai,Juhu,Andheri,2023-10-29 17:22:00,2023-10-29 17:24:00,2023-10-29 18:32:00,17.7,450,Completed,
T2318,D338,R4097,Mumbai,Bandra,Andheri,2023-10-03 21:28:00,2023-10-03 21:37:00,2023-10-03 22:11:00,9.7,201,Completed,
T2319,D311,R1096,Mumbai,Bandra,Andheri,2023-10-01 06:27:00,2023-10-01 06:32:00,2023-10-01 06:45:00,5.1,137,Completed,
T2320,D189,R2743,Mumbai,Bandra,Juhu,2023-10-02 01:22:00,2023-10-02 01:26:00,2023-10-02 02:42:00,23.0,476,Completed,
T2321,D279,R4655,Mumbai,Bandra,Juhu,2023-10-22 01:23:00,2023-10-22 01:33:00,2023-10-22 02:31:00,18.7,494,Completed,
T2322,D225,R2194,Mumbai,Andheri,Powai,2023-10-26 03:47:00,2023-10-26 03:50:00,2023-10-26 04:23:00,9.1,272,Completed,
T2323,D323,R2358,Delhi,Dwarka,Vasant Kunj,2023-10-02 19:29:00,2023-10-02 19:38:00,2023-10-02 19:45:00,2.3,90,Completed,
T2324,D343,R3240,Bangalore,HSR Layout,Indiranagar,2023-10-05 22:08:00,2023-10-05 22:11:00,2023-10-05 22:30:00,5.6,152,Completed,
T2325,D320,R1037,Bangalore,Jayanagar,Koramangala,2023-10-02 22:39:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2326,D288,R2221,Mumbai,Colaba,Powai,2023-10-15 12:36:00,2023-10-15 12:44:00,2023-10-15 13:39:00,15.1,421,Completed,
T2327,D191,R2995,Bangalore,Whitefield,Koramangala,2023-10-27 11:22:00,2023-10-27 11:32:00,2023-10-27 12:24:00,15.9,437,Completed,
T2328,D234,R1007,Mumbai,Powai,Colaba,2023-10-03 09:24:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2329,D267,R4398,Mumbai,Andheri,Colaba,2023-10-22 20:44:00,2023-10-22 20:59:00,2023-10-22 21:33:00,11.8,241,Completed,
T2330,D123,R1459,Bangalore,Whitefield,Indiranagar,2023-10-11 22:20:00,2023-10-11 22:24:00,2023-10-11 22:58:00,10.6,226,Completed,
T2331,D126,R4353,Delhi,Saket,Vasant Kunj,2023-10-03 16:10:00,2023-10-03 16:20:00,2023-10-03 16:40:00,7.9,221,Completed,
T2332,D191,R4486,Bangalore,Indiranagar,Koramangala,2023-10-04 12:59:00,2023-10-04 13:12:00,2023-10-04 13:27:00,3.8,144,Completed,
T2333,D110,R2485,Mumbai,Powai,Juhu,2023-10-19 19:24:00,2023-10-19 19:36:00,2023-10-19 21:07:00,23.6,637,Completed,
T2334,D202,R4748,Delhi,Dwarka,Rohini,2023-10-12 14:17:00,2023-10-12 14:19:00,2023-10-12 15:28:00,18.7,472,Completed,
T2335,D213,R1001,Bangalore,HSR Layout,Indiranagar,2023-10-17 22:47:00,2023-10-17 22:50:00,2023-10-17 23:36:00,12.8,339,Completed,
T2336,D165,R3738,Delhi,Vasant Kunj,Connaught Place,2023-10-15 01:35:00,2023-10-15 01:42:00,2023-10-15 02:42:00,19.2,492,Completed,
T2337,D160,R4960,Mumbai,Juhu,Powai,2023-10-09 09:47:00,2023-10-09 09:50:00,2023-10-09 10:30:00,12.3,245,Completed,
T2338,D273,R2364,Mumbai,Andheri,Bandra,2023-10-22 10:56:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2339,D339,R3241,Bangalore,HSR Layout,Koramangala,2023-10-10 22:59:00,2023-10-10 23:08:00,2023-10-11 00:11:00,18.6,417,Completed,
T2340,D318,R2980,Bangalore,HSR Layout,Indiranagar,2023-10-12 14:46:00,2023-10-12 14:49:00,2023-10-12 15:59:00,20.0,443,Completed,
T2341,D213,R2433,Bangalore,HSR Layout,Jayanagar,2023-10-25 08:08:00,2023-10-25 08:12:00,2023-10-25 09:11:00,19.6,458,Completed,
T2342,D139,R1939,Bangalore,HSR Layout,Whitefield,2023-10-11 07:58:00,2023-10-11 08:08:00,2023-10-11 08:15:00,2.3,98,Completed,
T2343,D208,R4585,Bangalore,Indiranagar,Koramangala,2023-10-17 05:04:00,2023-10-17 05:19:00,2023-10-17 05:30:00,3.8,140,Completed,
T2344,D269,R2513,Delhi,Saket,Connaught Place,2023-10-27 17:31:00,2023-10-27 17:34:00,2023-10-27 18:22:00,15.1,404,Completed,
T2345,D232,R3352,Bangalore,Koramangala,Whitefield,2023-10-15 06:39:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2346,D203,R4946,Mumbai,Juhu,Powai,2023-10-02 07:56:00,2023-10-02 07:58:00,2023-10-02 09:26:00,23.7,595,Completed,
T2347,D125,R3078,Delhi,Vasant Kunj,Rohini,2023-10-08 13:04:00,2023-10-08 13:08:00,2023-10-08 13:32:00,9.2,232,Completed,
T2348,D205,R2585,Delhi,Rohini,Vasant Kunj,2023-10-30 20:03:00,2023-10-30 20:08:00,2023-10-30 21:14:00,16.9,325,Completed,
T2349,D306,R4110,Mumbai,Bandra,Powai,2023-10-12 10:34:00,2023-10-12 10:47:00,2023-10-12 11:00:00,4.3,122,Completed,
T2350,D307,R2314,Mumbai,Powai,Andheri,2023-10-21 12:54:00,2023-10-21 13:09:00,2023-10-21 13:25:00,5.0,169,Completed,
T2351,D155,R3595,Delhi,Vasant Kunj,Dwarka,2023-10-01 09:28:00,2023-10-01 09:42:00,2023-10-01 10:34:00,18.2,420,Completed,
T2352,D225,R4889,Mumbai,Juhu,Andheri,2023-10-03 17:17:00,2023-10-03 17:24:00,2023-10-03 17:55:00,11.9,319,Completed,
T2353,D233,R2731,Delhi,Vasant Kunj,Rohini,2023-10-09 07:37:00,,,0.0,0.0,Cancelled,Driver Not Found
T2354,D182,R3005,Bangalore,Koramangala,Whitefield,2023-10-16 12:42:00,2023-10-16 12:57:00,2023-10-16 14:07:00,24.4,452,Completed,
T2355,D138,R3560,Mumbai,Colaba,Powai,2023-10-06 07:42:00,2023-10-06 07:53:00,2023-10-06 08:47:00,14.8,405,Completed,
T2356,D347,R3499,Bangalore,Indiranagar,Koramangala,2023-10-01 08:11:00,2023-10-01 08:17:00,2023-10-01 08:43:00,7.6,221,Completed,
T2357,D318,R4930,Bangalore,Koramangala,HSR Layout,2023-10-08 03:28:00,2023-10-08 03:36:00,2023-10-08 04:29:00,15.0,406,Completed,
T2358,D284,R2931,Mumbai,Juhu,Andheri,2023-10-04 17:04:00,2023-10-04 17:08:00,2023-10-04 17:28:00,7.9,191,Completed,
T2359,D248,R2957,Mumbai,Juhu,Bandra,2023-10-04 01:25:00,2023-10-04 01:30:00,2023-10-04 02:49:00,21.3,423,Completed,
T2360,D169,R4018,Bangalore,Koramangala,Indiranagar,2023-10-06 15:03:00,2023-10-06 15:11:00,2023-10-06 16:40:00,24.1,523,Completed,
T2361,D223,R3219,Bangalore,Koramangala,Whitefield,2023-10-08 17:28:00,2023-10-08 17:34:00,2023-10-08 18:11:00,9.8,205,Completed,
T2362,D219,R1594,Bangalore,Jayanagar,Indiranagar,2023-10-25 23:57:00,2023-10-26 00:10:00,2023-10-26 00:49:00,10.9,287,Completed,
T2363,D138,R3475,Mumbai,Powai,Colaba,2023-10-02 20:24:00,2023-10-02 20:36:00,2023-10-02 22:00:00,21.7,486,Completed,
T2364,D185,R3778,Delhi,Rohini,Dwarka,2023-10-28 14:25:00,2023-10-28 14:36:00,2023-10-28 15:33:00,19.8,382,Completed,
T2365,D232,R4000,Bangalore,Indiranagar,Koramangala,2023-10-18 06:16:00,2023-10-18 06:28:00,2023-10-18 07:34:00,19.0,381,Completed,
T2366,D137,R3804,Mumbai,Bandra,Andheri,2023-10-17 21:51:00,2023-10-17 22:06:00,2023-10-17 23:15:00,21.8,380,Completed,
T2367,D159,R3271,Delhi,Connaught Place,Saket,2023-10-18 18:08:00,2023-10-18 18:13:00,2023-10-18 18:57:00,11.3,237,Completed,
T2368,D187,R3112,Mumbai,Powai,Bandra,2023-10-04 07:43:00,2023-10-04 07:46:00,2023-10-04 08:52:00,20.1,402,Completed,
T2369,D159,R4736,Delhi,Saket,Dwarka,2023-10-28 13:45:00,,,0.0,0.0,Cancelled,Driver Not Found
T2370,D278,R4615,Bangalore,Koramangala,Whitefield,2023-10-16 20:24:00,2023-10-16 20:27:00,2023-10-16 21:53:00,22.4,443,Completed,
T2371,D222,R3597,Bangalore,Jayanagar,Koramangala,2023-10-22 09:07:00,2023-10-22 09:11:00,2023-10-22 10:07:00,19.6,421,Completed,
T2372,D188,R4082,Mumbai,Colaba,Powai,2023-10-28 11:40:00,2023-10-28 11:53:00,2023-10-28 12:13:00,6.9,208,Completed,
T2373,D302,R1461,Bangalore,Whitefield,Koramangala,2023-10-11 20:48:00,2023-10-11 20:51:00,2023-10-11 22:19:00,22.5,492,Completed,
T2374,D179,R4098,Delhi,Dwarka,Connaught Place,2023-10-15 07:57:00,2023-10-15 08:09:00,2023-10-15 08:28:00,6.7,203,Completed,
T2375,D200,R1649,Delhi,Rohini,Vasant Kunj,2023-10-16 08:21:00,2023-10-16 08:26:00,2023-10-16 08:43:00,7.0,158,Completed,
T2376,D117,R3521,Delhi,Connaught Place,Saket,2023-10-04 06:15:00,2023-10-04 06:25:00,2023-10-04 07:01:00,11.8,267,Completed,
T2377,D103,R1333,Delhi,Vasant Kunj,Saket,2023-10-08 16:04:00,2023-10-08 16:13:00,2023-10-08 17:33:00,21.7,406,Completed,
T2378,D332,R4365,Delhi,Vasant Kunj,Connaught Place,2023-10-23 05:02:00,2023-10-23 05:07:00,2023-10-23 06:30:00,22.4,413,Completed,
T2379,D169,R3944,Bangalore,HSR Layout,Koramangala,2023-10-13 17:36:00,,,0.0,0.0,Cancelled,Payment Issue
T2380,D181,R2590,Bangalore,Whitefield,Koramangala,2023-10-30 09:52:00,2023-10-30 10:04:00,2023-10-30 11:15:00,18.6,460,Completed,
T2381,D316,R3599,Bangalore,Koramangala,Whitefield,2023-10-03 10:32:00,2023-10-03 10:38:00,2023-10-03 11:39:00,22.2,457,Completed,
T2382,D333,R1876,Mumbai,Bandra,Colaba,2023-10-22 16:33:00,,,0.0,0.0,Cancelled,Rider Cancelled
T2383,D264,R3705,Delhi,Dwarka,Rohini,2023-10-18 07:07:00,2023-10-18 07:14:00,2023-10-18 08:13:00,16.7,358,Completed,
T2384,D171,R4778,Delhi,Dwarka,Vasant Kunj,2023-10-13 09:50:00,2023-10-13 09:54:00,2023-10-13 10:04:00,3.3,126,Completed,
T2385,D279,R2713,Mumbai,Powai,Andheri,2023-10-13 15:24:00,2023-10-13 15:29:00,2023-10-13 16:11:00,14.7,414,Completed,
T2386,D221,R3683,Bangalore,Whitefield,Indiranagar,2023-10-14 05:14:00,2023-10-14 05:20:00,2023-10-14 06:33:00,24.3,491,Completed,
T2387,D104,R1513,Delhi,Dwarka,Connaught Place,2023-10-25 06:46:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2388,D185,R3882,Delhi,Connaught Place,Rohini,2023-10-19 08:05:00,2023-10-19 08:14:00,2023-10-19 08:22:00,2.2,98,Completed,
T2389,D319,R3318,Bangalore,Koramangala,Indiranagar,2023-10-13 16:46:00,2023-10-13 17:01:00,2023-10-13 17:17:00,5.5,171,Completed,
T2390,D163,R2723,Mumbai,Juhu,Andheri,2023-10-05 20:28:00,,,0.0,0.0,Cancelled,Other
T2391,D349,R3003,Delhi,Rohini,Saket,2023-10-12 10:37:00,2023-10-12 10:48:00,2023-10-12 11:21:00,9.9,239,Completed,
T2392,D309,R4624,Mumbai,Colaba,Powai,2023-10-22 19:51:00,,,0.0,0.0,Cancelled,Payment Issue
T2393,D234,R4771,Mumbai,Andheri,Powai,2023-10-15 11:30:00,2023-10-15 11:39:00,2023-10-15 12:13:00,10.6,218,Completed,
T2394,D154,R4007,Mumbai,Powai,Andheri,2023-10-25 15:49:00,2023-10-25 15:58:00,2023-10-25 16:10:00,4.6,142,Completed,
T2395,D255,R2375,Mumbai,Powai,Andheri,2023-10-10 00:24:00,2023-10-10 00:38:00,2023-10-10 01:08:00,12.2,318,Completed,
T2396,D221,R4930,Bangalore,Koramangala,Whitefield,2023-10-30 10:43:00,2023-10-30 10:47:00,2023-10-30 11:57:00,22.9,409,Completed,
T2397,D297,R4051,Bangalore,Koramangala,Whitefield,2023-10-03 19:02:00,2023-10-03 19:15:00,2023-10-03 19:26:00,4.1,143,Completed,
T2398,D265,R1319,Bangalore,Whitefield,Jayanagar,2023-10-02 07:31:00,,,0.0,0.0,Cancelled,Driver Cancelled
T2399,D312,R2508,Delhi,Saket,Vasant Kunj,2023-10-16 02:32:00,2023-10-16 02:47:00,2023-10-16 03:34:00,15.9,317,Completed,
T2400,D333,R2377,Mumbai,Powai,Andheri,2023-10-10 23:20:00,2023-10-10 23:25:00,2023-10-11 00:46:00,21.4,449,Completed,
T2401,D347,R3905,Bangalore,Jayanagar,Whitefield,2023-10-20 11:45:00,2023-10-20 11:52:00,2023-10-20 12:01:00,2.9,117,Completed,
T2402,D148,R1723,Bangalore,Koramangala,HSR Layout,2023-10-17 19:32:00,2023-10-17 19:45:00,2023-10-17 20:17:00,9.7,215,Completed,
T2403,D226,R4377,Bangalore,HSR Layout,Indiranagar,2023-10-18 10:45:00,,,0.0,0.0,Cancelled,Payment Issue
T2404,D165,R4846,Delhi,Saket,Connaught Place,2023-10-14 09:47:00,2023-10-14 09:59:00,2023-10-14 10:50:00,14.5,336,Completed,
T2405,D200,R4041,Delhi,Rohini,Connaught Place,2023-10-13 05:36:00,2023-10-13 05:43:00,2023-10-13 06:04:00,7.7,174,Completed,
T2406,D191,R4974,Bangalore,Indiranagar,HSR Layout,2023-10-15 07:38:00,2023-10-15 07:42:00,2023-10-15 08:00:00,5.3,179,Completed,
T2407,D174,R3145,Bangalore,Koramangala,Indiranagar,2023-10-06 02:05:00,2023-10-06 02:15:00,2023-10-06 03:44:00,23.5,524,Completed,
